id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11268782,Vivenda Susana,58835214,Steph And Dave,Cascais,Cascais e Estoril,38.73046,-9.45079,Private room,22,1,115,2019-01-20,3.28,2,320
11268889,Cosy room in the historic center,47704040,Loïc,Lisboa,Santa Maria Maior,38.71449,-9.13543,Private room,28,1,0,,,1,0
11268965,Blue apartment City Center,53297285,Margarida,Lisboa,Areeiro,38.73941,-9.12919,Entire home/apt,65,2,37,2019-01-11,1.17,7,168
11269324,Bedroom  in the center of Lisbon,3514422,Victor,Lisboa,Avenidas Novas,38.73577,-9.15534,Private room,25,5,3,2016-08-26,0.09,1,352
11270263,Excelente para quem quer sucego,58844289,Maria,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69746,-9.30072,Private room,230,1,0,,,1,365
11272345,Apartamento novo e central,58856345,Gabriel & Pereira Lda,Lisboa,Arroios,38.73399,-9.13593,Entire home/apt,80,3,3,2018-08-10,0.10,11,31
11273694,"House at São Julião Beach, Ericeira",58862076,Joaquim,Mafra,Carvoeira,38.93161,-9.39511,Entire home/apt,160,7,10,2018-09-21,0.32,1,322
11274620,Residencial Aleluia & Home 22,44485716,Pemba,Lisboa,Santo Antnio,38.72431,-9.1432,Private room,35,1,0,,,1,0
11278059,NestHouse Lisbon Hostel Mixed Dorm,58899339,Fernanda,Lisboa,Arroios,38.73508,-9.14447,Shared room,19,1,41,2018-12-31,1.12,5,309
11279617,The Perfect Place for Relaxing!,58910710,Filipa,Cascais,Alcabideche,38.75184,-9.45563,Entire home/apt,250,2,12,2017-10-14,0.39,1,46
11280020,Double Room in Alfama II,3541729,Liliana,Lisboa,Santa Maria Maior,38.71127,-9.13174,Private room,55,1,32,2018-09-30,0.91,3,0
11289660,Sintra hills ocean villa,58986377,Conceição,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80231,-9.41407,Entire home/apt,197,3,1,2018-07-21,0.14,1,227
11293056,LISBON STORYTELLERS - Flea Market,11924532,Diogo & Filipa,Lisboa,So Vicente,38.71623,-9.12341,Entire home/apt,43,3,110,2019-02-01,3.19,6,125
11293457,PORTAS DO TEATRO APARTMENT RIVER VIEW,8199985,Portas Do Sol,Lisboa,Santa Maria Maior,38.70983,-9.13165,Entire home/apt,100,3,1,2017-03-19,0.04,12,308
11293660,Arrifana,16741161,Vanscape,Lisboa,Benfica,38.72517,-9.20806,Entire home/apt,60,5,11,2018-10-09,0.35,6,365
11294751,Stylish 1br flat with Patio @BAiRRO,4986163,Andre & Halina,Lisboa,Misericrdia,38.71449,-9.14621,Entire home/apt,74,2,84,2018-12-30,2.42,5,262
11295137,CHARM SUITE apartment w/ breakfast,53607985,ZUZABED (Luis Zuzarte),Lisboa,Misericrdia,38.71349,-9.14374,Entire home/apt,70,2,43,2019-01-03,1.28,24,365
11300624,ON Sé Attic,19905749,ON Host,Lisboa,Santa Maria Maior,38.7085,-9.13242,Entire home/apt,80,2,86,2019-01-30,2.38,27,332
11301317,Lavender house - terrace - free mobile internet,41180608,Ana & Lourenço,Lisboa,Arroios,38.73334,-9.13257,Entire home/apt,50,3,137,2019-02-07,3.85,3,205
11307627,Cool Apartment near Ericeira,15429333,Steve,Mafra,Carvoeira,38.94384,-9.397,Entire home/apt,75,3,2,2018-08-25,0.29,4,365
11312291,maison au portugal,59151025,Mr Et Mme CERDEIRA,Mafra,Carvoeira,38.93243,-9.41096,Entire home/apt,86,7,0,,,1,0
11314409,Comfortable Flat near Marquês,3953109,Feels Like Home,Lisboa,Santo Antnio,38.72537,-9.14412,Entire home/apt,78,3,21,2019-01-01,0.74,272,319
11315688,Cosy Studio |RentExperience,1756107,Rent Experience,Lisboa,Misericrdia,38.70945,-9.15137,Entire home/apt,44,2,35,2019-01-07,1.00,161,270
11319185,NestHouse Lisbon Hostel Mixed Dorm,58899339,Fernanda,Lisboa,Avenidas Novas,38.7357,-9.14446,Shared room,13,1,5,2018-04-27,0.25,5,309
11319329,NestHouse Lisbon Hostel Double room,58899339,Fernanda,Lisboa,Avenidas Novas,38.73355,-9.14543,Private room,60,1,0,,,5,187
11323720,Light and comfortable apartment,59234881,Andreas,Lisboa,Penha de Frana,38.72605,-9.12072,Entire home/apt,22,1,1,2016-04-03,0.03,1,0
11328130,APARTAMENTO DE LUXO,59274885,Francisco,Odivelas,Odivelas,38.80046,-9.18272,Entire home/apt,50,60,3,2016-09-15,0.09,1,364
11329026,Apartments Center Bairro Alto 3D,46064752,Luis,Lisboa,Misericrdia,38.71393,-9.14341,Entire home/apt,52,2,35,2019-02-06,1.04,17,220
11331272,Bairro Alto Luxus Flat,3953109,Feels Like Home,Lisboa,Misericrdia,38.71252,-9.14719,Entire home/apt,73,3,14,2018-12-26,0.40,272,307
11333210,T0 Cascais com vista Mar/ sea view,690630,Isabel,Cascais,Cascais e Estoril,38.70553,-9.42952,Entire home/apt,120,7,5,2016-09-02,0.16,1,83
11333567,Stunning family house by the golf,5588401,Ana & Mariana,Cascais,Cascais e Estoril,38.69951,-9.4518,Entire home/apt,500,5,4,2018-06-16,0.12,19,272
11334881,Nogueira Terrace Apartment |RentExperience,1756107,Rent Experience,Lisboa,Santo Antnio,38.72477,-9.14378,Entire home/apt,51,2,4,2018-09-04,0.13,161,318
11336066,April in Lisbon,20974205,Miguel,Lisboa,Arroios,38.7241,-9.13143,Entire home/apt,35,3,1,2016-04-27,0.03,1,0
11336199,Apartamento 3 Quartos e Varanda,48950217,Francisca,Lisboa,Penha de Frana,38.72333,-9.13064,Entire home/apt,100,2,1,2016-07-11,0.03,1,0
11336662,"Locust Apartment, Parque das Nações",22192546,Madalena,Lisboa,Parque das Naes,38.7694,-9.10207,Entire home/apt,75,3,1,2017-10-14,0.06,76,322
11337562,Trendy flat & small Patio @BAIRRO,4986163,Andre & Halina,Lisboa,Misericrdia,38.7132,-9.14452,Entire home/apt,74,2,103,2019-01-24,2.95,5,204
11337716,Elegant & Bright 1bd Flat @BAIRRO,4986163,Andre & Halina,Lisboa,Misericrdia,38.71463,-9.14509,Entire home/apt,74,2,92,2019-02-04,2.65,5,169
11338090,Charming & Modern 1bd Flat @BAIRRO,4986163,Andre & Halina,Lisboa,Misericrdia,38.71459,-9.14628,Entire home/apt,74,2,81,2019-01-25,2.35,5,202
11339559,Charming Apartment Praça das Flores/ Principe Real,4179366,Pedro,Lisboa,Misericrdia,38.71414,-9.15191,Entire home/apt,50,3,90,2019-02-04,2.59,1,65
11339968,Blue House @ Principe Real Garden,2108990,Lisboa,Lisboa,Santo Antnio,38.7165,-9.1472,Entire home/apt,70,2,106,2018-11-25,3.32,9,349
11341804,Dadrá,21097978,Cristina,Amadora,guas Livres,38.74761,-9.21969,Entire home/apt,70,1,2,2018-08-25,0.10,2,355
11347725,"Opala Villa, Ericeira, Portugal",46445798,Joana,Mafra,Ericeira,38.95871,-9.41158,Entire home/apt,49,3,2,2016-09-06,0.06,1,288
11351194,FLAT FOR 2 IN THE HEART OF LISBON,9071395,Susy,Lisboa,Misericrdia,38.71612,-9.14797,Entire home/apt,55,3,68,2018-11-05,1.91,5,329
11352672,Allfama in Lisbon,59456528,Elsa,Lisboa,Santa Maria Maior,38.71236,-9.12978,Entire home/apt,39,3,128,2019-01-26,3.63,3,272
11356685,Cozy Zen House near Av da Liberdade,34663570,Andrea,Lisboa,Santo Antnio,38.7229,-9.14465,Entire home/apt,56,1,113,2019-01-13,3.11,20,352
11369235,★☆Alecrim Downtown Loft | AC✔ Location✔ Wi-Fi✔,59582139,Maria,Lisboa,Misericrdia,38.71025,-9.14242,Entire home/apt,80,3,99,2019-01-04,2.81,1,13
11372304,Frames House - High-end - Historical Downtown,59603132,Diogo & Ricardo & Olga,Lisboa,Santa Maria Maior,38.71222,-9.13693,Entire home/apt,139,3,111,2019-02-11,3.16,2,85
11383888,Bright Central Apartment in Principe Real,5374058,Filipe,Lisboa,Santo Antnio,38.71839,-9.15471,Entire home/apt,76,2,100,2019-01-04,2.84,2,223
11385862,Luxury Duplex  with Terrace,59717021,Rita,Lisboa,Areeiro,38.74314,-9.1413,Entire home/apt,180,2,26,2018-09-02,0.82,2,0
11388429,Cozy apartment in central Lisbon.,34773648,Barbara,Lisboa,Misericrdia,38.71211,-9.15244,Entire home/apt,60,2,28,2018-05-28,0.80,1,46
11392952,Centro de Lisboa Zona histórica,59771401,Manuela,Lisboa,Misericrdia,38.71087,-9.14644,Entire home/apt,70,1,188,2019-02-10,5.35,1,180
11394383,Bernardo Soares Room-Chiado-THE PESSOA-Carmo,4217763,Bárbara,Lisboa,Santa Maria Maior,38.71104,-9.1404,Private room,98,2,2,2018-04-28,0.19,7,354
11394534,Alfama - São Vicente,14539928,Mysh,Lisboa,So Vicente,38.71414,-9.12725,Entire home/apt,80,3,76,2018-10-24,2.16,4,332
11404747,Pitarma Guest House,24933192,Juan,Torres Vedras,A dos Cunhados e Maceira,39.16977,-9.35282,Entire home/apt,100,5,9,2018-07-24,0.29,1,337
11404905,Monte Estoril Train Station Flat,45595116,Agencia Nac Int,Cascais,Cascais e Estoril,38.70413,-9.40705,Entire home/apt,71,1,10,2019-01-05,0.48,1,342
11410313,Apartamentos Em Moradia Com Jardim,59905058,Ema,Cascais,Cascais e Estoril,38.72774,-9.44993,Entire home/apt,100,3,0,,,2,324
11410849,Private Room in São João do Estoril,59907978,Daniella,Cascais,Cascais e Estoril,38.70035,-9.38697,Private room,40,1,20,2018-08-13,0.64,1,365
11411443,Alfama Travel,59732360,Nuno,Lisboa,Santa Maria Maior,38.71241,-9.12669,Entire home/apt,40,2,177,2019-02-08,5.00,1,281
11411694,AP Rua Rosa_In the tipical Lisbon,709059,Correia,Lisboa,Misericrdia,38.7126,-9.14446,Entire home/apt,49,2,195,2019-02-13,5.43,1,160
11414196,Lenses House - Luxury - Historical Downtown,59603132,Diogo & Ricardo & Olga,Lisboa,Santa Maria Maior,38.7112,-9.13695,Entire home/apt,176,3,136,2019-02-10,3.90,2,69
11415263,Casa dos Pastéis de Belém,59936697,Vânia,Lisboa,Belm,38.70129,-9.20275,Entire home/apt,50,2,83,2018-11-13,2.36,1,281
11415854,Stay Like Us in Castelo Alfama,3487883,Sebastião And João,Lisboa,Santa Maria Maior,38.71371,-9.13169,Entire home/apt,108,3,75,2019-01-28,2.34,12,347
11428419,Anjos Apartment,59887905,Manuel,Lisboa,Arroios,38.72232,-9.13496,Entire home/apt,60,2,1,2018-10-09,0.23,1,362
11432310,Travel&Tales- Casa Florbela Espanca,3083466,Travel And Tales -   Pedro And Duar,Lisboa,Misericrdia,38.71387,-9.15189,Entire home/apt,50,2,1,2018-11-06,0.29,6,156
11433296,Spacious Terrace Flat near Marquês,3953109,Feels Like Home,Lisboa,Santo Antnio,38.71966,-9.14348,Entire home/apt,75,2,16,2019-01-24,0.49,272,0
11439231,"Sun, pool, good life...Lisbon Love",60114776,Carlos,Lisboa,Parque das Naes,38.77617,-9.09608,Entire home/apt,78,3,11,2017-09-21,0.33,1,364
11440203,Casa da Maria - In the heart of Alfama,60120794,José,Lisboa,Santa Maria Maior,38.71185,-9.13062,Entire home/apt,55,2,15,2018-08-03,0.54,4,0
11447666,"Cosy Town house, Principe Real",60183763,Kat,Lisboa,Misericrdia,38.71162,-9.15336,Entire home/apt,45,2,85,2019-02-09,2.53,1,132
11448034,Openhouse with a terrace (cork house),9083305,Bruno,Lisboa,Alcntara,38.70689,-9.17781,Entire home/apt,58,2,92,2017-10-31,2.65,2,0
11450694,"Airy double room with nature view, near Ericeira",53173182,Jelle,Mafra,Santo Isidoro,38.99851,-9.40533,Private room,60,1,0,,,7,150
11453771,City Center - Doll's House,4141894,Maria E João,Lisboa,Santa Maria Maior,38.71325,-9.14023,Entire home/apt,60,2,59,2019-02-13,1.74,9,320
11453884,Libest Ribeira 1 - Time Out Market MODERN,56201244,Libest,Lisboa,Misericrdia,38.70733,-9.14787,Entire home/apt,90,2,94,2019-01-30,2.68,19,252
11453953,SUNNY AND MODERN FLAT IN THE HEART OF LISBON,30454252,Jennifer,Lisboa,Santo Antnio,38.72735,-9.1453,Entire home/apt,85,3,40,2019-02-08,1.14,2,76
11454244,"Cozy twin room with nature view, near Ericeira",53173182,Jelle,Mafra,Santo Isidoro,38.9995,-9.40464,Private room,60,1,1,2016-07-17,0.03,7,172
11456031,República B&B & Arts: Bedroom with 2 bunk beds Q1,31527144,Manuel,Lisboa,Avenidas Novas,38.74104,-9.14616,Private room,50,2,1,2018-08-20,0.17,10,338
11459777,Cozy flat in Campo de Ourique,20176564,Teresa,Lisboa,Campo de Ourique,38.72028,-9.16602,Entire home/apt,110,2,72,2018-10-04,2.09,1,0
11460673,Baltic Apartment 美丽的波罗的海公寓,60274811,Lilia,Lisboa,Parque das Naes,38.76731,-9.09964,Entire home/apt,100,1,0,,,2,180
11466038,"Beautiful & renovated apartment, fabulous location",60319975,Patricia,Cascais,Cascais e Estoril,38.69957,-9.43796,Entire home/apt,89,3,35,2018-10-25,1.42,1,171
11467143,Dine on the Balcony Overlooking Typical Terracotta Rooftops,25391913,Property Manager,Cascais,Cascais e Estoril,38.7005,-9.41992,Entire home/apt,77,3,35,2019-01-20,0.99,30,308
11469241,between the mountain and the sea,54826315,Nuno,Cascais,Cascais e Estoril,38.71203,-9.38262,Entire home/apt,65,2,15,2017-08-26,0.43,1,42
11469890,La Casa Atlantica - SurfAcademy,60345040,Marco,Mafra,Ericeira,38.98562,-9.41273,Private room,24,2,1,2018-07-25,0.14,1,364
11470900,Baixa Luxury Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71017,-9.13528,Entire home/apt,108,2,27,2019-01-27,0.76,272,274
11471010,Prédio Rosa,2381723,Renata,Lisboa,Alvalade,38.75439,-9.13849,Entire home/apt,70,2,38,2018-09-03,1.06,5,0
11474530,Relax on the Sunny Pool Deck at the Sea View Villa,21225005,Ana & Nuno,Sintra,Colares,38.83164,-9.46383,Entire home/apt,145,5,40,2019-01-04,1.30,2,221
11475705,Graça's Courtyard,27824644,Teresa,Lisboa,So Vicente,38.71922,-9.12706,Entire home/apt,60,3,77,2018-11-11,2.19,2,281
11477231,Lisbon Our House in the Villa,16909829,Paula,Lisboa,Campo de Ourique,38.72103,-9.16118,Entire home/apt,50,4,4,2016-09-09,0.13,1,136
11480992,"Secret Garden, Typical Apartment",6392918,Typical Apartments,Lisboa,So Vicente,38.71781,-9.12261,Entire home/apt,140,3,69,2018-10-27,1.95,9,350
11483513,"""ALFAMA BEST BALCONY"" Downtown",9816110,Sueko & Mafalda,Lisboa,Santa Maria Maior,38.71107,-9.12718,Entire home/apt,75,1,130,2019-01-17,3.63,10,320
11484807,New ! Sweet Terrace Apartment,28289324,J. Mário,Lisboa,Campo de Ourique,38.72081,-9.15915,Entire home/apt,150,3,104,2019-02-03,2.94,3,158
11485919,Casa do Cravo,60464991,Fernando,Mafra,Santo Isidoro,38.9928,-9.39828,Entire home/apt,120,2,2,2017-05-22,0.07,1,356
11487342,Apartment near Fonte Luminosa *2BD APT ALAMEDA*,46207193,Helena,Lisboa,Areeiro,38.73915,-9.12787,Entire home/apt,112,2,53,2019-02-09,1.56,3,349
11487717,CascaisCenter | HistoricTown&Beach,54264847,John,Cascais,Cascais e Estoril,38.69866,-9.42476,Entire home/apt,59,3,79,2019-01-28,2.34,2,152
11489124,19STUDIOS @ IN LISBON @city center,60487693,Nineteen,Lisboa,Arroios,38.72181,-9.13867,Entire home/apt,66,2,5,2018-05-07,0.14,7,365
11489193,Beach room,34905233,Martín,Cascais,So Domingos de Rana,38.69709,-9.3503,Private room,30,2,7,2017-09-15,0.25,1,0
11489356,Your big house 700m from center!,32966468,Helia,Lisboa,Arroios,38.72282,-9.13473,Entire home/apt,60,2,96,2019-01-19,2.78,3,198
11489487,Mouraria: overlookin'the castle hill,3645482,Patrícia,Lisboa,Santa Maria Maior,38.71597,-9.13362,Entire home/apt,60,3,122,2018-11-10,3.59,1,245
11489576,"City Center, Amazing River Views",10156178,Susana,Lisboa,So Vicente,38.71999,-9.12168,Entire home/apt,70,3,3,2017-08-01,0.09,2,291
11489589,Suíte Bairro Alto,26021420,Ricardo,Lisboa,Santa Maria Maior,38.71059,-9.13789,Private room,55,2,0,,,2,178
11489731,Beautiful Apartment @ Bairro Alto,29632595,Grinuy,Lisboa,Misericrdia,38.71025,-9.1503,Entire home/apt,50,2,161,2019-01-27,4.70,2,207
11489874,Vila Gomes Apartamento,11000899,Nuno Martins,Lisboa,Penha de Frana,38.73008,-9.1326,Entire home/apt,34,1,119,2019-01-16,3.38,1,241
11489917,Amazing apartment-Príncipe Real,49717065,Marques,Lisboa,Misericrdia,38.71489,-9.15109,Entire home/apt,60,2,128,2019-01-29,3.61,10,91
11490130,Cascais Guia's  gorgeous & spacious apartment,4972896,Rita Morais,Cascais,Cascais e Estoril,38.69822,-9.44152,Entire home/apt,90,4,17,2019-02-07,0.54,26,297
11490454,Apartment in Largo São Carlos,6123946,Filipe,Lisboa,Santa Maria Maior,38.71102,-9.14183,Entire home/apt,90,4,85,2019-01-02,2.68,2,347
11491973,THE BEST APARTMENT IN LISBON 6ROOMS,2681397,Expert Tradition,Lisboa,Misericrdia,38.71446,-9.14558,Entire home/apt,147,1,95,2019-01-30,2.69,27,292
11492847,Vintage Art Deco B&B with pool,3874815,Casa Açucena Vintage B&B,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80452,-9.3846,Private room,60,2,3,2017-08-23,0.10,3,179
11492863,Açucena Vintage B&B - twin bedroom,3874815,Casa Açucena Vintage B&B,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80475,-9.38511,Private room,60,2,2,2018-03-26,0.07,3,179
11495143,Lighthouse Apartment,9575555,Ana,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69914,-9.26727,Entire home/apt,80,5,26,2018-11-04,0.78,3,353
11495477,Cozy 2BR/Perfect Historic Location in Alfama,26741672,Filipa & Nuno,Lisboa,Santa Maria Maior,38.71073,-9.12871,Entire home/apt,72,2,158,2019-01-20,4.95,1,217
11497639,Lisbon belas golf club,26895380,Klaus,Sintra,Queluz e Belas,38.79911,-9.29833,Entire home/apt,160,5,3,2018-07-24,0.28,1,341
11500700,Apartment by the Graça historic neighbourhood,60574916,José,Lisboa,So Vicente,38.72233,-9.12446,Entire home/apt,40,2,145,2019-02-11,4.48,1,27
11502169,Tripgeo guesthouse room 3,17784132,Jose Manuel,Lisboa,Arroios,38.73052,-9.14096,Private room,34,2,1,2016-08-21,0.03,7,365
11502189,TRIPGEO GUESTHOUSE,17784132,Jose Manuel,Lisboa,Arroios,38.73065,-9.14036,Entire home/apt,275,2,0,,,7,0
11502278,Libest Ribeira 3 - Time Out Market SPACIOUS,56201244,Libest,Lisboa,Misericrdia,38.70815,-9.1498,Entire home/apt,150,2,99,2019-01-07,2.82,19,221
11504233,Cascais Hideaway,22289860,Fernando,Cascais,Cascais e Estoril,38.70013,-9.43237,Entire home/apt,61,3,46,2019-01-04,1.31,1,33
11505278,Cozy flat in prime location! Auto check-in,26944307,Francisco & Vera,Lisboa,Misericrdia,38.71296,-9.15002,Entire home/apt,60,3,93,2019-01-02,2.63,32,99
11509054,U House Ericeira,30576708,José,Mafra,Santo Isidoro,39.01302,-9.40774,Entire home/apt,300,3,15,2018-11-05,0.46,1,301
11509665,Quiet and sunny place,14094902,Tiago,Lisboa,Ajuda,38.70523,-9.19771,Entire home/apt,70,5,46,2018-09-14,1.45,1,213
11511407,Flores1876 Rooftop,55797374,Nuno,Lisboa,Misericrdia,38.71507,-9.15135,Entire home/apt,85,3,30,2019-02-01,0.97,1,279
11517703,Lov'Alfama! At home in Lisbon,45010760,Liliana & Bruno,Lisboa,Santa Maria Maior,38.71166,-9.1251,Entire home/apt,53,2,37,2019-02-10,1.05,2,271
11519833,19STUDIOS II@LISBON@city center,60487693,Nineteen,Lisboa,Arroios,38.71971,-9.13796,Entire home/apt,75,2,2,2018-06-06,0.06,7,365
11523225,NestHouse Lisbon Hostel Female Dorm,58899339,Fernanda,Lisboa,Avenidas Novas,38.73423,-9.1452,Shared room,20,1,7,2018-10-05,0.24,5,312
11524006,Villa West - Golden Heritage,17206393,Kika Fernandes,Mafra,Ericeira,38.9725,-9.41452,Entire home/apt,70,1,4,2018-08-02,0.13,17,349
11530577,Apartment MAR,60810456,Simplify,Cascais,Carcavelos e Parede,38.69014,-9.33909,Entire home/apt,50,3,17,2018-12-15,0.54,2,280
11539090,Bright Single Room near the Park,60876405,Benicio,Lisboa,Campolide,38.72704,-9.16468,Private room,10,1,4,2016-07-03,0.11,1,0
11542218,ALMIRANTE OVER THE TOP,2372087,Albertino,Lisboa,Arroios,38.72675,-9.13541,Entire home/apt,250,3,33,2018-09-21,1.28,66,291
11542224,MAE D`AGUA close to Bairro Alto,2372087,Albertino,Lisboa,Santo Antnio,38.71754,-9.14614,Entire home/apt,100,3,3,2016-08-08,0.09,66,362
11544433,House in the center,60912343,Vasco,Lisboa,Arroios,38.72696,-9.14306,Entire home/apt,120,1,0,,,1,0
11547646,Wonderful view in the city center !,19759442,Lore,Lisboa,Arroios,38.72063,-9.13494,Entire home/apt,90,2,66,2018-09-26,1.88,1,46
11548108,SeaU-Luxury Condo beach at 50mts,60955538,Sara,Mafra,Ericeira,38.97074,-9.41831,Entire home/apt,47,2,51,2018-12-05,1.56,1,211
11549488,Santa Cruz - Apartamento vista mar,60964907,Marcia,Torres Vedras,A dos Cunhados e Maceira,39.14307,-9.37207,Entire home/apt,75,3,6,2018-08-26,0.19,1,347
11554373,Lofts Liberdade - luxury in Lisbon!,50503719,Carla,Lisboa,Santo Antnio,38.7193,-9.14489,Entire home/apt,220,1,6,2018-09-24,0.18,3,355
11560731,"Gulbenkian Park Residence, Room 2",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73673,-9.14986,Private room,35,1,58,2018-09-03,1.80,9,50
11562247,Charming studio in Baixa,34342493,Ana,Lisboa,Santa Maria Maior,38.71233,-9.1383,Entire home/apt,75,3,138,2019-02-01,3.95,5,86
11566989,Private room near the center,506703,Nuno,Lisboa,Beato,38.72751,-9.11006,Private room,22,3,24,2018-08-29,0.68,1,273
11568512,T1 no Coração de Jesus,61114774,Maria,Lisboa,Santo Antnio,38.72189,-9.14415,Entire home/apt,50,3,6,2019-02-09,0.17,1,305
11571786,Lisbon Room with bathroom and kitchen private,36990618,Vitor,Lisboa,Penha de Frana,38.73343,-9.12978,Entire home/apt,24,3,45,2018-12-26,1.41,1,139
11579012,Bernardas house - Lisbon center,9342438,Jose,Lisboa,Estrela,38.70874,-9.15801,Entire home/apt,39,2,90,2019-02-06,2.71,1,299
11579312,Sé Vintage Style Apartment,3953109,Feels Like Home,Lisboa,Santa Maria Maior,38.71076,-9.13445,Entire home/apt,129,3,28,2018-12-13,0.82,272,31
11579539,Loving Lisbon Rossio,688914,Luis,Lisboa,Arroios,38.71725,-9.14001,Entire home/apt,57,2,15,2018-11-02,0.43,62,0
11583126,19STUDIO III@LISBON@city center,60487693,Nineteen,Lisboa,Arroios,38.7212,-9.1386,Entire home/apt,90,2,3,2017-05-09,0.09,7,361
11583732,"Gulbenkian Park Residence, Room 1",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73528,-9.15015,Private room,35,1,90,2019-01-19,2.55,9,38
11584055,Quarto em Alcântara com WC privado,61250567,Pedro,Lisboa,Alcntara,38.70452,-9.17629,Private room,36,3,0,,,1,0
11584402,Big Room in Odivelas City,61250690,Teresa,Odivelas,Odivelas,38.79471,-9.17809,Private room,15,1,0,,,1,0
11584564,Hostel Seven Hills - Sant´ana Room,61255540,Hostel Seven Hills,Lisboa,Arroios,38.72783,-9.13543,Shared room,13,1,56,2019-02-06,1.58,9,330
11584607,"Gulbenkian Park Residence, Room 6",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73645,-9.15017,Private room,35,1,79,2018-09-02,2.26,9,45
11585102,ShortStayFlat - Comfortable&Central,1549585,ShortStayFlat,Lisboa,Misericrdia,38.71524,-9.15239,Entire home/apt,100,1,40,2018-10-16,1.14,52,324
11585208,"Gulbenkian Park Residence, Room 3",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73538,-9.15105,Private room,30,1,45,2019-02-03,1.34,9,46
11585645,"Gulbenkian Park Residence, Room 4",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73607,-9.15011,Private room,30,1,69,2019-01-11,2.10,9,42
11585911,"Gulbenkian Park Residence, Room 5",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73693,-9.14963,Private room,25,1,63,2019-02-10,1.83,9,40
11586158,"Gulbenkian Park Residence, Room 7",61058696,Gulbenkian Park Residence,Lisboa,Avenidas Novas,38.73514,-9.15177,Private room,35,1,58,2018-09-04,1.80,9,53
11586213,"Sea, mountain and countryside - in  Sintra",9499373,Margarida,Sintra,So Joo das Lampas e Terrugem,38.84267,-9.42414,Entire home/apt,80,3,24,2018-10-24,0.73,1,80
11589227,Libest Estrela 1 - Garden DUPLEX WITH VIEW!,56201244,Libest,Lisboa,Campo de Ourique,38.71786,-9.15766,Entire home/apt,200,2,51,2018-09-11,1.42,19,158
11589912,Fantastic downtown new apartment,61297178,Rodrigo,Lisboa,Santa Maria Maior,38.71129,-9.13756,Entire home/apt,110,2,92,2019-02-02,2.71,1,268
11590528,1st Floor,61302501,Lumóhouse,Lisboa,So Vicente,38.72158,-9.1232,Entire home/apt,37,3,150,2019-01-22,4.26,2,117
11596194,Sweetest Avenida Liberdade,1686261,Joao,Lisboa,Santo Antnio,38.72045,-9.14311,Entire home/apt,80,2,122,2019-01-27,3.46,1,304
11597908,NEW Apartment in the Center,61134168,Mariana,Lisboa,Misericrdia,38.71167,-9.15054,Entire home/apt,35,3,124,2019-02-14,3.72,1,39
11602183,Cais Sodré. Rua de São Paulo,61392465,Bruno,Lisboa,Misericrdia,38.70729,-9.14464,Entire home/apt,65,3,112,2019-01-31,3.27,1,299
11602366,Suite in a charming renewed,61369207,Rita,Lourinh,Miragaia e Marteleira,39.21739,-9.25197,Private room,350,1,0,,,2,365
11603019,Beautiful Apartment S. Cruz Beach,29696473,Alda,Torres Vedras,A dos Cunhados e Maceira,39.1434,-9.36973,Entire home/apt,80,2,4,2018-08-30,0.12,2,309
11603149,Hostel Seven Hills - Quarto Chagas,61255540,Hostel Seven Hills,Lisboa,Arroios,38.72588,-9.136,Private room,40,1,8,2018-04-27,0.22,9,316
11604712,Casal dos pescadores,1266946,João,Mafra,Ericeira,38.97175,-9.39782,Entire home/apt,120,2,5,2019-01-01,0.26,1,325
11605409,Chez Anne-Marie & Jean-Pierre,61417156,Anne-Marie Et Jean-Pierre,Cascais,Cascais e Estoril,38.70003,-9.44542,Private room,85,2,0,,,1,0
11607934,Céu da Mouraria,32354202,Luis,Lisboa,Santa Maria Maior,38.71698,-9.13301,Entire home/apt,100,1,133,2019-01-21,3.75,2,73
11609071,"Apto com piscina, ténis e vista mar",61449026,Ana Luisa,Torres Vedras,Silveira,39.13009,-9.37506,Entire home/apt,50,7,5,2018-09-24,0.27,1,337
11613608,Cosy bedroom in Belém (double),61489330,Luis,Lisboa,Belm,38.69979,-9.2186,Private room,27,4,7,2017-08-26,0.24,2,39
11615076,Room with bathroom in Lisbon,61498227,Joao,Lisboa,Olivais,38.77131,-9.11821,Private room,25,1,372,2019-02-05,11.08,1,19
11615559,Stones Room,61502118,Luis,Sintra,Colares,38.79959,-9.48279,Private room,75,2,4,2018-10-07,0.13,4,341
